annealing_stage,development_fold,effective_lambda,epoch,execution_stage,fold_id,gradient_norm,held_position,held_source_position,lambda,mean_training_irm_penalty,mean_training_objective,mean_training_tagid_risk,method,per_environment_training_risk,per_environment_validation_risk,seed,selected_checkpoint_state,target_position,training_phase,training_positions,validation_accuracy,validation_irm_penalty,validation_macro_f1
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,3.546081383985479,P1,P1,10.0,0.27199223427545455,1.1604090713319324,1.1604090713319324,irm,"{""P2"": 1.1789814224697295, ""P3"": 1.1418367231459845}","{""P2"": 1.9266467094421387, ""P3"": 1.921662449836731}",46,False,,inner_selection,P2_P3,0.23809523809523808,0.021976299583911896,0.22279167259836394
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,3.795446219226203,P1,P1,10.0,0.4076080870628357,0.9375972028005691,0.9375972028005691,irm,"{""P2"": 0.9648857951164246, ""P3"": 0.9103086155936831}","{""P2"": 1.986099123954773, ""P3"": 2.025580644607544}",46,False,,inner_selection,P2_P3,0.16666666666666666,0.09507676213979721,0.14622645600469472
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,5.1127112467534985,P1,P1,10.0,0.42723764941805886,0.7819626020249866,0.7819626020249866,irm,"{""P2"": 0.8111487513496762, ""P3"": 0.752776438168117}","{""P2"": 2.010430335998535, ""P3"": 2.0411922931671143}",46,False,,inner_selection,P2_P3,0.24285714285714285,0.12913154065608978,0.2099155927153092
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.356951432526621,P1,P1,10.0,0.48624019628479365,0.6073636547724406,0.6073636547724406,irm,"{""P2"": 0.6323297233808608, ""P3"": 0.5823975825309753}","{""P2"": 2.035224676132202, ""P3"": 2.1142640113830566}",46,False,,inner_selection,P2_P3,0.16714285714285715,0.18422970175743103,0.1474619118402737
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,4.277019961362882,P1,P1,10.0,0.46541954017820814,0.47245479606446766,0.47245479606446766,irm,"{""P2"": 0.49510532254264467, ""P3"": 0.44980425868715557}","{""P2"": 2.1275999546051025, ""P3"": 2.221160411834717}",46,False,,inner_selection,P2_P3,0.11952380952380952,0.38647207617759705,0.11144989613765263
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,7.86074426664264,P1,P1,10.0,0.3705242421513512,0.42377931583495365,0.42377931583495365,irm,"{""P2"": 0.4418290536744254, ""P3"": 0.4057295779954819}","{""P2"": 2.1504762172698975, ""P3"": 2.1643223762512207}",46,True,,inner_selection,P2_P3,0.28904761904761905,0.3911346197128296,0.23679996281319
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,5.512924013807326,P1,P1,10.0,0.3380813989185152,0.31021406071526664,0.31021406071526664,irm,"{""P2"": 0.3241342184089479, ""P3"": 0.29629390446912673}","{""P2"": 2.1263434886932373, ""P3"": 2.2228825092315674}",46,False,,inner_selection,P2_P3,0.18904761904761905,0.39665037393569946,0.19677934286705007
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,2.9702084346885727,P1,P1,10.0,0.2744178723153614,0.22583053770519437,0.22583053770519437,irm,"{""P2"": 0.234235646043505, ""P3"": 0.21742542264007386}","{""P2"": 2.156461000442505, ""P3"": 2.2175536155700684}",46,False,,inner_selection,P2_P3,0.21142857142857144,0.4516487717628479,0.19950397342454865
POST_ANNEAL,S1,10.0,13,SOURCE_LOPO_DEVELOPMENT,S1,58.41676669687011,P1,P1,10.0,3.9556125550043015,3.713657692500523,1.4753645161220006,irm,"{""P2"": 1.45258360181536, ""P3"": 1.4981454431442986}","{""P2"": 5.1830668449401855, ""P3"": 5.448749542236328}",46,False,,inner_selection,P2_P3,0.16666666666666666,17.470409393310547,0.07399938529484407
POST_ANNEAL,S1,10.0,14,SOURCE_LOPO_DEVELOPMENT,S1,32.107398317708096,P1,P1,10.0,4.2274613913676395,4.134829523279554,3.2085112149374826,irm,"{""P2"": 3.1573807866232735, ""P3"": 3.2596416026070005}","{""P2"": 1.957040786743164, ""P3"": 1.982181429862976}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.006152919493615627,0.03580379520229144
POST_ANNEAL,S1,10.0,15,SOURCE_LOPO_DEVELOPMENT,S1,2.004114045542168,P1,P1,10.0,0.0729556128169809,0.2480713477588835,1.9992287281581334,irm,"{""P2"": 1.9899164240700857, ""P3"": 2.0085410031818207}","{""P2"": 2.12847900390625, ""P3"": 2.1525232791900635}",46,False,,inner_selection,P2_P3,0.16666666666666666,0.11709757149219513,0.07276417601245215
POST_ANNEAL,S1,10.0,16,SOURCE_LOPO_DEVELOPMENT,S1,0.5208072660914892,P1,P1,10.0,0.009799109804748912,0.1842346567199344,1.9285900953837802,irm,"{""P2"": 1.9245853469485328, ""P3"": 1.9325948365529377}","{""P2"": 1.9933044910430908, ""P3"": 2.006756067276001}",46,False,,inner_selection,P2_P3,0.1961904761904762,0.013304135762155056,0.08373988054950579
POST_ANNEAL,S1,10.0,17,SOURCE_LOPO_DEVELOPMENT,S1,0.04526348287851978,P1,P1,10.0,0.0006724178481714002,0.1700642333428065,1.8639823859078544,irm,"{""P2"": 1.8622004658835274, ""P3"": 1.8657643175125123}","{""P2"": 1.974196195602417, ""P3"": 1.9844486713409424}",46,False,,inner_selection,P2_P3,0.16952380952380952,0.007518241181969643,0.07212880879738925
POST_ANNEAL,S1,10.0,18,SOURCE_LOPO_DEVELOPMENT,S1,0.038732962627550785,P1,P1,10.0,0.0010365350814979702,0.16977424122038343,1.857151297614688,irm,"{""P2"": 1.855744058064052, ""P3"": 1.8585585153670539}","{""P2"": 1.977095603942871, ""P3"": 1.9863139390945435}",46,False,,inner_selection,P2_P3,0.1680952380952381,0.008840018883347511,0.07512422360248447
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,0.853097798979485,P1,P1,10.0,0.007572247808991325,1.9476730854549105,1.9476730854549105,irm,"{""P2"": 1.94729859488351, ""P3"": 1.948047556650071}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.5283888935079896,P1,P1,10.0,0.019164315793249342,1.7927782432616703,1.7927782432616703,irm,"{""P2"": 1.7906223786823334, ""P3"": 1.7949341350131565}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.7305482706769215,P1,P1,10.0,0.10009067317796132,1.5077109040911236,1.5077109040911236,irm,"{""P2"": 1.5127255783383808, ""P3"": 1.5026962298438662}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,3.433484886999224,P1,P1,10.0,0.21397187719269403,1.2483577428545272,1.2483577428545272,irm,"{""P2"": 1.2687483135102287, ""P3"": 1.2279671625107054}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,4.151057540073984,P1,P1,10.0,0.33011408624194916,1.025671314625513,1.025671314625513,irm,"{""P2"": 1.0562831265585764, ""P3"": 0.9950595123805697}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,6.4330238512783895,P1,P1,10.0,0.36074883194196794,0.8646079474403745,0.8646079474403745,irm,"{""P2"": 0.8982667262592013, ""P3"": 0.8309491637774876}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,6.594096701319604,P1,P1,10.0,0.4129843492735,0.6972336195007203,0.6972336195007203,irm,"{""P2"": 0.7333844825199672, ""P3"": 0.6610827613255335}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,7.597312173241417,P1,P1,10.0,0.41763824496950425,0.5678059074613783,0.5678059074613783,irm,"{""P2"": 0.601854313744439, ""P3"": 0.5337574999673026}",,46,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,10.0,9,SOURCE_LOPO_DEVELOPMENT,S1,83.57919341864539,P1,P1,10.0,7.3866430094885445,6.922732745276557,2.308448392777216,irm,"{""P2"": 2.294021683647519, ""P3"": 2.3228751432327996}",,46,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,10.0,10,SOURCE_LOPO_DEVELOPMENT,S1,11.993112719456647,P1,P1,10.0,1.2788268102693652,1.3897253354768904,2.498710642769223,irm,"{""P2"": 2.47551135373494, ""P3"": 2.521909975400047}",,46,True,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.1401063999940713,P1,P1,100.0,0.011430210098180743,1.9674694049926031,1.9674694049926031,irm,"{""P2"": 1.9648946637199038, ""P3"": 1.9700440881365822}","{""P2"": 1.9386353492736816, ""P3"": 1.9377189874649048}",46,True,,inner_selection,P2_P3,0.17238095238095238,2.72048418992199e-05,0.10891448006109548
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.38665420842970766,P1,P1,100.0,0.0070551618614367075,1.8610226049877348,1.8610226049877348,irm,"{""P2"": 1.8611835073289418, ""P3"": 1.860861702646528}","{""P2"": 1.9076133966445923, ""P3"": 1.9128806591033936}",46,True,,inner_selection,P2_P3,0.2823809523809524,0.0007277067052200437,0.23557613849788783
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.0097472185945726,P1,P1,100.0,0.05660446368512653,1.667222641763233,1.667222641763233,irm,"{""P2"": 1.6654703703380767, ""P3"": 1.6689749059222994}","{""P2"": 1.8983184099197388, ""P3"": 1.9049793481826782}",46,False,,inner_selection,P2_P3,0.1919047619047619,0.0007672163774259388,0.1899158150578395
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,1.7204124400636671,P1,P1,100.0,0.1798977242197309,1.3862603428250266,1.3862603428250266,irm,"{""P2"": 1.3979712772369384, ""P3"": 1.3745493793487549}","{""P2"": 1.9013110399246216, ""P3"": 1.903127908706665}",46,False,,inner_selection,P2_P3,0.21476190476190476,0.006160216871649027,0.2245302651273093
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,3.546081383985479,P1,P1,100.0,0.27199223427545455,1.1604090713319324,1.1604090713319324,irm,"{""P2"": 1.1789814224697295, ""P3"": 1.1418367231459845}","{""P2"": 1.9266467094421387, ""P3"": 1.921662449836731}",46,False,,inner_selection,P2_P3,0.23809523809523808,0.021976299583911896,0.22279167259836394
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,3.795446219226203,P1,P1,100.0,0.4076080870628357,0.9375972028005691,0.9375972028005691,irm,"{""P2"": 0.9648857951164246, ""P3"": 0.9103086155936831}","{""P2"": 1.986099123954773, ""P3"": 2.025580644607544}",46,False,,inner_selection,P2_P3,0.16666666666666666,0.09507676213979721,0.14622645600469472
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,5.1127112467534985,P1,P1,100.0,0.42723764941805886,0.7819626020249866,0.7819626020249866,irm,"{""P2"": 0.8111487513496762, ""P3"": 0.752776438168117}","{""P2"": 2.010430335998535, ""P3"": 2.0411922931671143}",46,False,,inner_selection,P2_P3,0.24285714285714285,0.12913154065608978,0.2099155927153092
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.356951432526621,P1,P1,100.0,0.48624019628479365,0.6073636547724406,0.6073636547724406,irm,"{""P2"": 0.6323297233808608, ""P3"": 0.5823975825309753}","{""P2"": 2.035224676132202, ""P3"": 2.1142640113830566}",46,False,,inner_selection,P2_P3,0.16714285714285715,0.18422970175743103,0.1474619118402737
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,4.277019961362882,P1,P1,100.0,0.46541954017820814,0.47245479606446766,0.47245479606446766,irm,"{""P2"": 0.49510532254264467, ""P3"": 0.44980425868715557}","{""P2"": 2.1275999546051025, ""P3"": 2.221160411834717}",46,False,,inner_selection,P2_P3,0.11952380952380952,0.38647207617759705,0.11144989613765263
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,7.86074426664264,P1,P1,100.0,0.3705242421513512,0.42377931583495365,0.42377931583495365,irm,"{""P2"": 0.4418290536744254, ""P3"": 0.4057295779954819}","{""P2"": 2.1504762172698975, ""P3"": 2.1643223762512207}",46,True,,inner_selection,P2_P3,0.28904761904761905,0.3911346197128296,0.23679996281319
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,5.512924013807326,P1,P1,100.0,0.3380813989185152,0.31021406071526664,0.31021406071526664,irm,"{""P2"": 0.3241342184089479, ""P3"": 0.29629390446912673}","{""P2"": 2.1263434886932373, ""P3"": 2.2228825092315674}",46,False,,inner_selection,P2_P3,0.18904761904761905,0.39665037393569946,0.19677934286705007
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,2.9702084346885727,P1,P1,100.0,0.2744178723153614,0.22583053770519437,0.22583053770519437,irm,"{""P2"": 0.234235646043505, ""P3"": 0.21742542264007386}","{""P2"": 2.156461000442505, ""P3"": 2.2175536155700684}",46,False,,inner_selection,P2_P3,0.21142857142857144,0.4516487717628479,0.19950397342454865
POST_ANNEAL,S1,100.0,13,SOURCE_LOPO_DEVELOPMENT,S1,64.75757152475366,P1,P1,100.0,3.2076254689693453,3.172492149897984,1.4717143667311896,irm,"{""P2"": 1.4452668562389555, ""P3"": 1.4981619625999814}","{""P2"": 5.357641696929932, ""P3"": 5.517727851867676}",46,False,,inner_selection,P2_P3,0.14285714285714285,17.791505813598633,0.03571428571428571
POST_ANNEAL,S1,100.0,14,SOURCE_LOPO_DEVELOPMENT,S1,39.569739680886414,P1,P1,100.0,5.153186637617293,5.137290258066995,3.5476559375581287,irm,"{""P2"": 3.4970616122654508, ""P3"": 3.5982501089005243}","{""P2"": 2.2749669551849365, ""P3"": 2.308277130126953}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.29714611172676086,0.03571428571428571
POST_ANNEAL,S1,100.0,15,SOURCE_LOPO_DEVELOPMENT,S1,2.7500708560481013,P1,P1,100.0,0.08217301970702552,0.10147903710958503,2.0320806934719995,irm,"{""P2"": 2.018119202114287, ""P3"": 2.046042181877863}","{""P2"": 2.003664970397949, ""P3"": 2.016775131225586}",46,False,,inner_selection,P2_P3,0.23238095238095238,0.022903328761458397,0.10539254039483713
POST_ANNEAL,S1,100.0,16,SOURCE_LOPO_DEVELOPMENT,S1,0.8652213090088453,P1,P1,100.0,0.010362024530879267,0.029327141564516795,1.9258388464791434,irm,"{""P2"": 1.921484268506368, ""P3"": 1.9301934099197389}","{""P2"": 1.9769117832183838, ""P3"": 1.9852116107940674}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.00937645137310028,0.03571428571428571
POST_ANNEAL,S1,100.0,17,SOURCE_LOPO_DEVELOPMENT,S1,0.16742384919347797,P1,P1,100.0,0.001626149787833648,0.020074191299222763,1.864878331138974,irm,"{""P2"": 1.8626681559426443, ""P3"": 1.867088542665754}","{""P2"": 1.9591671228408813, ""P3"": 1.9661799669265747}",46,False,,inner_selection,P2_P3,0.1442857142857143,0.00319666531868279,0.0385878387588446
POST_ANNEAL,S1,100.0,18,SOURCE_LOPO_DEVELOPMENT,S1,0.10191839598458845,P1,P1,100.0,0.000711459976851724,0.01924611092678138,1.8727111959457396,irm,"{""P2"": 1.870287394750686, ""P3"": 1.8751350189390636}","{""P2"": 1.9800734519958496, ""P3"": 1.9888739585876465}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.010516978800296783,0.03571428571428571
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,0.853097798979485,P1,P1,100.0,0.007572247808991325,1.9476730854549105,1.9476730854549105,irm,"{""P2"": 1.94729859488351, ""P3"": 1.948047556650071}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.5283888935079896,P1,P1,100.0,0.019164315793249342,1.7927782432616703,1.7927782432616703,irm,"{""P2"": 1.7906223786823334, ""P3"": 1.7949341350131565}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.7305482706769215,P1,P1,100.0,0.10009067317796132,1.5077109040911236,1.5077109040911236,irm,"{""P2"": 1.5127255783383808, ""P3"": 1.5026962298438662}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,3.433484886999224,P1,P1,100.0,0.21397187719269403,1.2483577428545272,1.2483577428545272,irm,"{""P2"": 1.2687483135102287, ""P3"": 1.2279671625107054}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,4.151057540073984,P1,P1,100.0,0.33011408624194916,1.025671314625513,1.025671314625513,irm,"{""P2"": 1.0562831265585764, ""P3"": 0.9950595123805697}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,6.4330238512783895,P1,P1,100.0,0.36074883194196794,0.8646079474403745,0.8646079474403745,irm,"{""P2"": 0.8982667262592013, ""P3"": 0.8309491637774876}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,6.594096701319604,P1,P1,100.0,0.4129843492735,0.6972336195007203,0.6972336195007203,irm,"{""P2"": 0.7333844825199672, ""P3"": 0.6610827613255335}",,46,False,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,7.597312173241417,P1,P1,100.0,0.41763824496950425,0.5678059074613783,0.5678059074613783,irm,"{""P2"": 0.601854313744439, ""P3"": 0.5337574999673026}",,46,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,100.0,9,SOURCE_LOPO_DEVELOPMENT,S1,112.96074260347794,P1,P1,100.0,8.933674355839926,8.865841762603276,2.330766554332915,irm,"{""P2"": 2.3181817857045974, ""P3"": 2.3433513747321233}",,46,False,,outer_refit,P2_P3,,,
POST_ANNEAL,S1,100.0,10,SOURCE_LOPO_DEVELOPMENT,S1,25.64857272863992,P1,P1,100.0,3.25256068837075,3.250689583127461,3.063582688286191,irm,"{""P2"": 3.0307800361088346, ""P3"": 3.0963853248717292}",,46,True,,outer_refit,P2_P3,,,
ERM_WARMUP,S1,0.0,1,SOURCE_LOPO_DEVELOPMENT,S1,1.1401063999940713,P1,P1,1000.0,0.011430210098180743,1.9674694049926031,1.9674694049926031,irm,"{""P2"": 1.9648946637199038, ""P3"": 1.9700440881365822}","{""P2"": 1.9386353492736816, ""P3"": 1.9377189874649048}",46,True,,inner_selection,P2_P3,0.17238095238095238,2.72048418992199e-05,0.10891448006109548
ERM_WARMUP,S1,0.0,2,SOURCE_LOPO_DEVELOPMENT,S1,0.38665420842970766,P1,P1,1000.0,0.0070551618614367075,1.8610226049877348,1.8610226049877348,irm,"{""P2"": 1.8611835073289418, ""P3"": 1.860861702646528}","{""P2"": 1.9076133966445923, ""P3"": 1.9128806591033936}",46,True,,inner_selection,P2_P3,0.2823809523809524,0.0007277067052200437,0.23557613849788783
ERM_WARMUP,S1,0.0,3,SOURCE_LOPO_DEVELOPMENT,S1,1.0097472185945726,P1,P1,1000.0,0.05660446368512653,1.667222641763233,1.667222641763233,irm,"{""P2"": 1.6654703703380767, ""P3"": 1.6689749059222994}","{""P2"": 1.8983184099197388, ""P3"": 1.9049793481826782}",46,False,,inner_selection,P2_P3,0.1919047619047619,0.0007672163774259388,0.1899158150578395
ERM_WARMUP,S1,0.0,4,SOURCE_LOPO_DEVELOPMENT,S1,1.7204124400636671,P1,P1,1000.0,0.1798977242197309,1.3862603428250266,1.3862603428250266,irm,"{""P2"": 1.3979712772369384, ""P3"": 1.3745493793487549}","{""P2"": 1.9013110399246216, ""P3"": 1.903127908706665}",46,False,,inner_selection,P2_P3,0.21476190476190476,0.006160216871649027,0.2245302651273093
ERM_WARMUP,S1,0.0,5,SOURCE_LOPO_DEVELOPMENT,S1,3.546081383985479,P1,P1,1000.0,0.27199223427545455,1.1604090713319324,1.1604090713319324,irm,"{""P2"": 1.1789814224697295, ""P3"": 1.1418367231459845}","{""P2"": 1.9266467094421387, ""P3"": 1.921662449836731}",46,False,,inner_selection,P2_P3,0.23809523809523808,0.021976299583911896,0.22279167259836394
ERM_WARMUP,S1,0.0,6,SOURCE_LOPO_DEVELOPMENT,S1,3.795446219226203,P1,P1,1000.0,0.4076080870628357,0.9375972028005691,0.9375972028005691,irm,"{""P2"": 0.9648857951164246, ""P3"": 0.9103086155936831}","{""P2"": 1.986099123954773, ""P3"": 2.025580644607544}",46,False,,inner_selection,P2_P3,0.16666666666666666,0.09507676213979721,0.14622645600469472
ERM_WARMUP,S1,0.0,7,SOURCE_LOPO_DEVELOPMENT,S1,5.1127112467534985,P1,P1,1000.0,0.42723764941805886,0.7819626020249866,0.7819626020249866,irm,"{""P2"": 0.8111487513496762, ""P3"": 0.752776438168117}","{""P2"": 2.010430335998535, ""P3"": 2.0411922931671143}",46,False,,inner_selection,P2_P3,0.24285714285714285,0.12913154065608978,0.2099155927153092
ERM_WARMUP,S1,0.0,8,SOURCE_LOPO_DEVELOPMENT,S1,4.356951432526621,P1,P1,1000.0,0.48624019628479365,0.6073636547724406,0.6073636547724406,irm,"{""P2"": 0.6323297233808608, ""P3"": 0.5823975825309753}","{""P2"": 2.035224676132202, ""P3"": 2.1142640113830566}",46,False,,inner_selection,P2_P3,0.16714285714285715,0.18422970175743103,0.1474619118402737
ERM_WARMUP,S1,0.0,9,SOURCE_LOPO_DEVELOPMENT,S1,4.277019961362882,P1,P1,1000.0,0.46541954017820814,0.47245479606446766,0.47245479606446766,irm,"{""P2"": 0.49510532254264467, ""P3"": 0.44980425868715557}","{""P2"": 2.1275999546051025, ""P3"": 2.221160411834717}",46,False,,inner_selection,P2_P3,0.11952380952380952,0.38647207617759705,0.11144989613765263
ERM_WARMUP,S1,0.0,10,SOURCE_LOPO_DEVELOPMENT,S1,7.86074426664264,P1,P1,1000.0,0.3705242421513512,0.42377931583495365,0.42377931583495365,irm,"{""P2"": 0.4418290536744254, ""P3"": 0.4057295779954819}","{""P2"": 2.1504762172698975, ""P3"": 2.1643223762512207}",46,True,,inner_selection,P2_P3,0.28904761904761905,0.3911346197128296,0.23679996281319
ERM_WARMUP,S1,0.0,11,SOURCE_LOPO_DEVELOPMENT,S1,5.512924013807326,P1,P1,1000.0,0.3380813989185152,0.31021406071526664,0.31021406071526664,irm,"{""P2"": 0.3241342184089479, ""P3"": 0.29629390446912673}","{""P2"": 2.1263434886932373, ""P3"": 2.2228825092315674}",46,False,,inner_selection,P2_P3,0.18904761904761905,0.39665037393569946,0.19677934286705007
ERM_WARMUP,S1,0.0,12,SOURCE_LOPO_DEVELOPMENT,S1,2.9702084346885727,P1,P1,1000.0,0.2744178723153614,0.22583053770519437,0.22583053770519437,irm,"{""P2"": 0.234235646043505, ""P3"": 0.21742542264007386}","{""P2"": 2.156461000442505, ""P3"": 2.2175536155700684}",46,False,,inner_selection,P2_P3,0.21142857142857144,0.4516487717628479,0.19950397342454865
POST_ANNEAL,S1,1000.0,13,SOURCE_LOPO_DEVELOPMENT,S1,57.04825198942162,P1,P1,1000.0,2.6985061619395303,2.678873886380877,1.1722280248006185,irm,"{""P2"": 1.1554577436901274, ""P3"": 1.1889983476911272}","{""P2"": 6.370346546173096, ""P3"": 6.742293834686279}",46,False,,inner_selection,P2_P3,0.16666666666666666,32.29822540283203,0.07369918803091105
POST_ANNEAL,S1,1000.0,14,SOURCE_LOPO_DEVELOPMENT,S1,68.2084397304812,P1,P1,1000.0,8.845813135078975,8.840823293583734,3.8509878767104375,irm,"{""P2"": 3.788383624667213, ""P3"": 3.913592099689302}","{""P2"": 2.288882255554199, ""P3"": 2.348618507385254}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.3631588816642761,0.03571428571428571
POST_ANNEAL,S1,1000.0,15,SOURCE_LOPO_DEVELOPMENT,S1,3.894442245341897,P1,P1,1000.0,0.16620487377757118,0.16817042049907502,2.1337159429277692,irm,"{""P2"": 2.117242040634155, ""P3"": 2.150189795721145}","{""P2"": 2.1665422916412354, ""P3"": 2.203958511352539}",46,False,,inner_selection,P2_P3,0.14285714285714285,0.18256282806396484,0.03571428571428571
POST_ANNEAL,S1,1000.0,16,SOURCE_LOPO_DEVELOPMENT,S1,1.6144591771892673,P1,P1,1000.0,0.050898137466006334,0.052863271486546314,2.0179973679497127,irm,"{""P2"": 2.005290559132894, ""P3"": 2.030704195612953}","{""P2"": 2.0134220123291016, ""P3"": 2.039490222930908}",46,False,,inner_selection,P2_P3,0.18904761904761905,0.023246508091688156,0.08833060744728814
POST_ANNEAL,S1,1000.0,17,SOURCE_LOPO_DEVELOPMENT,S1,0.20451361690059544,P1,P1,1000.0,0.0021378665661350603,0.004056633959213893,1.9228240964526222,irm,"{""P2"": 1.915370007923671, ""P3"": 1.930278163183303}","{""P2"": 1.984322428703308, ""P3"": 2.006700038909912}",46,False,,inner_selection,P2_P3,0.1442857142857143,0.011460870504379272,0.0579058448550631
POST_ANNEAL,S1,1000.0,18,SOURCE_LOPO_DEVELOPMENT,S1,0.0389069676391138,P1,P1,1000.0,0.00016015579570583733,0.002058209309443122,1.900111725898016,irm,"{""P2"": 1.893541984103975, ""P3"": 1.9066814822242373}","{""P2"": 1.9724030494689941, ""P3"": 1.9931389093399048}",46,False,,inner_selection,P2_P3,0.1680952380952381,0.007300276309251785,0.07223577782230553
