fold,support_seed,selection_rank,first_included_budget,dataset_index,sample_id,class_index,TagID,ER,surface_index,factor_cell,condition_block_id,row_ordinal_within_block,exact_signal_sha256
0,505027,374,500,3071,P4_S2_R0971,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,21,5f77456680dddb501a294ff68a5ffb1bb3f9a32b98257845020e7371d0734c69
0,505027,375,500,2191,P4_S2_R0091,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,41,75bf537df3c8a36924ef9da7193c6f6bde7c542cb051e79a38cd725ce30c434b
0,505027,376,500,2341,P4_S2_R0241,1,2,1,2,E1xS2,block_92a382111db9fde48de1,41,6fbd85ec815b2ff80c5e88c3fcdc17c32ec3e9b5d0fa41504f48d6ee84c74857
0,505027,377,500,2455,P4_S2_R0355,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,5,1ce526f538cd57136d333c241896d660ed8c00c227166e04a063df88a7c57b20
0,505027,378,500,2601,P4_S2_R0501,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,1,4fd35d5006b51224477665609288f699fed943985f3c530414ce9c56dadb5715
0,505027,379,500,2741,P4_S2_R0641,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,41,35d33a07ced8aa371fe22d4c25cc939ad4a68d2d45e0d0fad1c3b0fb53e7431c
0,505027,380,500,2878,P4_S2_R0778,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,28,f6645988d2d8b82994c79d51bc4ba196a05b220e8ca24ff2664a88dfdf7c9089
0,505027,381,500,3014,P4_S2_R0914,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,14,6d25a948358ae5d8cc3a6c549383b92258d08e77f63d76f6649ea5191ab7468a
0,505027,382,500,2119,P4_S2_R0019,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,19,5ec85db7e89c6eb6478ad8f240050bcf5294eda9461422c350792c3b400bc0c8
0,505027,383,500,2284,P4_S2_R0184,1,2,0,2,E0xS2,block_f9220b318055328fc70b,34,6f2d157a11bf12ec18d3ebfa9f67cfe3d7de79f3de5f2727c2863d1d82f95c3c
0,505027,384,500,2430,P4_S2_R0330,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,30,7139a7b4f939083d1e6374bda7c562c713362e5b49d6b189a9db8fcd6fcf2a16
0,505027,385,500,2597,P4_S2_R0497,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,47,1191d74c819c786b9ce75fad87dc4aed194aeb097240049ebeb2ef09d445244e
0,505027,386,500,1781,P4_S1_R0731,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,31,5cda4ff67daef85bb5278ffb820a2a6487a4fb18f145c59fb5e5da4796060ac5
0,505027,387,500,1928,P4_S1_R0878,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,28,0818dd88bca209b875a772f309b45906d1a8875f326e40b680ce85cbb72fd04b
0,505027,388,500,2062,P4_S1_R1012,6,7,2,1,E2xS1,block_341a112d441641aadab6,12,6cbf47476c2bd6e89eb33e537836d4cc3c49b27b6e26e498f0e810592cba846d
0,505027,389,500,1198,P4_S1_R0148,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,48,0234313aceff425dd8d2cb906fd34a011dbc7624d38a870a5e524438dcde6b93
0,505027,390,500,1341,P4_S1_R0291,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,41,0aa2fa1a0f8b708184c46576314492a1f20fd7b7f036d1fa500f03ea204ceee1
0,505027,391,500,1487,P4_S1_R0437,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,37,787cd29496239b704e2c47cb37aa36686971014798e4da7f926204cfba671888
0,505027,392,500,1615,P4_S1_R0565,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,15,e20cb8db9e08d1033eb322bd35a15567251f151771026e130811bc47249c738d
0,505027,393,500,726,P4_S0_R0726,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,26,3fb7f001564d73ae0e8f06808715fab57df211a0b6e3a42df7d95e111854e403
0,505027,394,500,850,P4_S0_R0850,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,0,2b65d196757343e0b57590074ea3cb6b5fb26c01c7749e112e4ba1336ebd964e
0,505027,395,500,1008,P4_S0_R1008,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,8,207c321252c0647b6c34304dbe71d0b962c26549a90f4477d54cad261a76b39b
0,505027,396,500,118,P4_S0_R0118,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,18,0c6c8dd371bc465e954b01b3447c553fa63b429ba9ce4674671719fb74649807
0,505027,397,500,296,P4_S0_R0296,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,46,20f4437652ccc1757a4ee737104d988f7e21df58bfa21d4ff1c7851c6e35f752
0,505027,398,500,404,P4_S0_R0404,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,4,d1e3dd926a118f909160371ea803ce45d8a2ecbd2bc6575ba5d21bfafed8aba6
0,505027,399,500,562,P4_S0_R0562,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,12,80d5f3f33f17965b80e4d7a32ca76ca7e5ac2268e3336558ebb5c1b8557ff978
0,505027,400,500,1681,P4_S1_R0631,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,31,f06dc1b47bd7ffae3a3ac6384dacfa2a656a9f74505024737038ecfb154070cf
0,505027,401,500,1822,P4_S1_R0772,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,22,5b4b2033f9789153f32bea7c64978443047d8121276019eb1e376fd0fbbdd0d4
0,505027,402,500,1961,P4_S1_R0911,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,11,c6599f98c44a4c09d10d5c3a1cb9b1fe0a86eabe2b96c457621a784fcfa00c08
0,505027,403,500,1058,P4_S1_R0008,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,8,73a6673317acbfde212eafe2f18c383527ebcffd2b941a6877e2f0be3c3e231e
0,505027,404,500,1218,P4_S1_R0168,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,18,049d75eb2155f99268aab51d733ace0074dd79549e95855134ed28596a2be3a4
0,505027,405,500,1366,P4_S1_R0316,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,16,0cbcb08617bf975b4acc3f40b6b73c8308893354463156ccf883e7b3ba746b87
0,505027,406,500,1547,P4_S1_R0497,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,47,30f98b34d7db5dddab6027223c6b1bf62b2a454bb09d77016e672c8d0dd329f4
0,505027,407,500,688,P4_S0_R0688,4,5,1,0,E1xS0,block_3ce4205902299104d952,38,3ad3acd012d6ed5eb8192f7cff8d80806bed5778221c32fa7f4e13fd3a945024
0,505027,408,500,824,P4_S0_R0824,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,24,dfacc014c6f87f41d506c15f98381a706a4148d36bb9d3d54278ee1c06158ba4
0,505027,409,500,985,P4_S0_R0985,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,35,b27a4a83e34fdac6936019f9042425e17f1fd7027cc93ce892fdfda0dfebc14d
0,505027,410,500,91,P4_S0_R0091,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,41,2ed9c0fcf1f2adcd9e5ed590dd1c495b6ddd5a34a0310bfcd562a17e6761b243
0,505027,411,500,228,P4_S0_R0228,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,28,903ed7f8ab6d9314d9c9c962e19110c0160575da944beb0f87638f1e879525b6
0,505027,412,500,383,P4_S0_R0383,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,33,2d14bb95762b02df4bb828711d63fb6a2199201c890192eb4a0b59dda6abe84c
0,505027,413,500,542,P4_S0_R0542,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,42,806810d844eb87abe089e0fd46ac22b25efcf368b46b335b84cc3fca2af4d600
0,505027,414,500,2759,P4_S2_R0659,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,9,77740c1b757463c97b75acbf7e1c40b18886432e6acf6ffb559fc1d0d2870916
0,505027,415,500,2924,P4_S2_R0824,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,24,aba8e0929d6250a6dfcf0f9756b7cee28a96f4579f50dc604172219a9a10f90e
0,505027,416,500,3096,P4_S2_R0996,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,46,42faa1aa50dfcc89a5790c25178e15cb7da287fdf45acf8289e19c63792768f1
0,505027,417,500,2193,P4_S2_R0093,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,43,af544ce883cf17e2de786b73a79f78b94b3d0a62eccd9e7bb01dceb85c09bca2
0,505027,418,500,2316,P4_S2_R0216,1,2,1,2,E1xS2,block_92a382111db9fde48de1,16,006f19059d8f9cc99fc1cdf14e0bd3bccc20a4c4efd361a761c3549ea4eb0a0f
0,505027,419,500,2486,P4_S2_R0386,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,36,b9d0d0a56b5f34b82a6aad0600c68b1448de2588f6775001856220245da35149
0,505027,420,500,2603,P4_S2_R0503,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,3,0ec306eacd8e9ee589229c80ec97b0273b5377ec21354ea6c33655b13304b22a
0,505027,421,500,2709,P4_S2_R0609,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,9,d7640177298eaf9a965e74d8b67f41cf27d36c3a20da5cb2cbf00e6a03de0323
0,505027,422,500,2885,P4_S2_R0785,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,35,2505cf8c22031b5c878bcbcbf82d470839ca68859ff4e427b223ef8c40885ccf
0,505027,423,500,3043,P4_S2_R0943,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,43,aebeeeefbfb32bc571fb956c43ceb130ceb3d07f744bd0a56df182bfff2d0a5d
0,505027,424,500,2105,P4_S2_R0005,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,5,54a72e1ad36d7a0c2cccb325c60d19a784cd8a66ed16f12fac02e380ff6de22d
0,505027,425,500,2292,P4_S2_R0192,1,2,0,2,E0xS2,block_f9220b318055328fc70b,42,5fc0e4607279d3c4b63c1553a074fb005cf999b34b5633c9f274cb9d501ba3cc
0,505027,426,500,2418,P4_S2_R0318,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,18,270103d940058281ce0c24d2ebae9e5df48e0a44270522b5fe61687b7057bf94
0,505027,427,500,2579,P4_S2_R0479,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,29,65d092e2c7c3c45eb293e4e260fdd322127407302368e37587e4f90e74cae284
0,505027,428,500,1772,P4_S1_R0722,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,22,bab274abef127c05d2702c5475258e8d0371f865ac8ee550439c82d637afb5bc
0,505027,429,500,1906,P4_S1_R0856,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,6,503bacda07918df8a902270b43ace5ec71bd9e2b41241df2238a3c911374292a
0,505027,430,500,2078,P4_S1_R1028,6,7,2,1,E2xS1,block_341a112d441641aadab6,28,ff6aae5d654bd54661a417df7a63716dc3160c1b69b7af119fe36f3d9fda33c0
0,505027,431,500,1155,P4_S1_R0105,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,5,7f453837fc93446e42c34a4f9409ba538c21fed3a2f87f6a12e55636f75416a5
0,505027,432,500,1314,P4_S1_R0264,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,14,7e455965557f6b455dd7badec652e537c3522cc2388f89b9a9a3fa4a17d48e60
0,505027,433,500,1491,P4_S1_R0441,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,41,b01979f7208213f5644bf9c40a71d12ae254e5cbccf190ca3b6aecc6a167bd5f
0,505027,434,500,1644,P4_S1_R0594,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,44,dd8e33d1e1ac92c8eeca0cbd2f69ec6a7dbc8b629decf356c5c496290254b475
0,505027,435,500,743,P4_S0_R0743,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,43,d6f9f5418bdb151e2409b04c62117c4e3081e6d2043e724403b538f0519ac7ef
0,505027,436,500,894,P4_S0_R0894,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,44,5ca8c6a72a94efbb97e38f22b02fe58e5fab7d65453c3fa9c2e66608b91c243e
0,505027,437,500,1003,P4_S0_R1003,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,3,87f07ba7d27aad104cb1d60c1d4ddf01a0fbfc2259fd7e39240823c7be60abc5
0,505027,438,500,139,P4_S0_R0139,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,39,fd3c0c3892790c0aa23a0b674f0a51aabe31a04abca62c7005303bceab1407e2
0,505027,439,500,252,P4_S0_R0252,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,2,c24bc20e3e2a1b6d2bc6b5306a53abd976e29aab582dc22ee5f32477b1266e04
0,505027,440,500,444,P4_S0_R0444,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,44,034cbba3aa85edc855c40e7b00842ac842b7c5ab40ea0801b8bda882a7701844
0,505027,441,500,584,P4_S0_R0584,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,34,7e95aa6aad2dde0bad532f3984784832211570651ed05ca2c98d292b1c1115bb
0,505027,442,500,1691,P4_S1_R0641,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,41,e05076d8baa6fc8fba852eec34bb5e4164a96d03cd2de10ff2fccd480cd722cd
0,505027,443,500,1830,P4_S1_R0780,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,30,9cc426f307d66e7346538e450b2050d10fcb503cb6a93edd2302c48df54df138
0,505027,444,500,1955,P4_S1_R0905,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,5,fc00001deb2524f39986973a829ddfa8cc234e8d883fd792790987fb4752ee2b
0,505027,445,500,1063,P4_S1_R0013,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,13,6ec34015a573a112563ec10213ef8cc267276eaf55767344b18fadcd108b29b1
0,505027,446,500,1237,P4_S1_R0187,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,37,211d512e2e4dffe57db5cc8f6c4b0923f9ae2ee332ffa69beb23aa598f9409dc
0,505027,447,500,1351,P4_S1_R0301,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,1,ab5bb313f205516e462e8d471f8e7bf4ba09cfc1955006b719b0f269e6213722
0,505027,448,500,1524,P4_S1_R0474,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,24,62efab296efd9674a80c83e74c36fb2677c5b600694aecc852461c5f2b101d2f
0,505027,449,500,657,P4_S0_R0657,4,5,1,0,E1xS0,block_3ce4205902299104d952,7,fba2c930866f4f522e61d13588434e8d5ebb30821ca04edf95c3016afd17862a
0,505027,450,500,844,P4_S0_R0844,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,44,919666541a72fff4a1b1969fecddaa5da35f49560ab2ce160847607c03f4db0e
0,505027,451,500,954,P4_S0_R0954,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,4,6f1f4a6bb1afb19a4fb81ca3efb678d4bb3a839886b7f8facf38d393b5b52586
0,505027,452,500,59,P4_S0_R0059,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,9,47a7b53e699af1b1f1ad5ab2f473c396729aa605108e36eac925fa86d168e760
0,505027,453,500,202,P4_S0_R0202,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,2,c4e3412f3267ed24e68edc892fe2ed81ac94694681e9ec454444dbbfeb884960
0,505027,454,500,354,P4_S0_R0354,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,4,b192553905742d8985a3213b85eb44ff1383bbf2fa4b603f8cb7ba8698f2a5ab
0,505027,455,500,537,P4_S0_R0537,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,37,1be6c7ef2585b94ee7a003b16bfd6e4bd6954d40733206e47601f6995edebc8f
0,505027,456,500,2775,P4_S2_R0675,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,25,2545bc67c9f91b74fe6d83489a16ffb2f64cab1c96cf887b5ec5ddac7f3350fd
0,505027,457,500,2930,P4_S2_R0830,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,30,94d427ad13edd1440f73af8c1c9ac5a093ffe220cf95476890aed1c18e5f3543
0,505027,458,500,3058,P4_S2_R0958,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,8,0457536720ca6ba62158ed5ceeb2a1e2d306b976346c37e5793ca0284d9be076
0,505027,459,500,2174,P4_S2_R0074,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,24,800dcacd1acf02d64e8801f2e51c933411c3254ee9f5008cf0046d62b159fd75
0,505027,460,500,2317,P4_S2_R0217,1,2,1,2,E1xS2,block_92a382111db9fde48de1,17,f242faae0e4689f05265a26295b2387c2ad56a195df2d3686a4eaebbb6bd8d48
0,505027,461,500,2465,P4_S2_R0365,2,3,1,2,E1xS2,block_d9a2aa445ea217ac43a8,15,2ef6543546a4d0313d0998700264d7ce34784a474c1a3b2987924442c59c2188
0,505027,462,500,2608,P4_S2_R0508,3,4,1,2,E1xS2,block_6a7d2cb8569eb9e0586b,8,04fc8f6eba77ba6cb85fda70d692f61b832808d5af0c43ab1ce0019e9b80881c
0,505027,463,500,2712,P4_S2_R0612,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,12,01b25a7ea632b19d8a0816349ed7a54870efc3d16bd4afe481f65215b9fe375a
0,505027,464,500,2887,P4_S2_R0787,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,37,db73c4ca62153bcc574bff07afadffac89fe88153edf98611b89530d28cc3d94
0,505027,465,500,3009,P4_S2_R0909,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,9,786d2cc2f42182c323b68e8e3c19dc5601dff3a4e7c95facc1ede2ff4d673219
0,505027,466,500,2109,P4_S2_R0009,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,9,c636560432e857e218b39bb958896bbad8d405f168e549a9053fcc41888a1121
0,505027,467,500,2293,P4_S2_R0193,1,2,0,2,E0xS2,block_f9220b318055328fc70b,43,bc1a7521c3a24c19ac6ba89678cb0d0ec27c795d6719bcf6848761a17a012111
0,505027,468,500,2405,P4_S2_R0305,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,5,e088ff08f4a84ce8a0ec4b1fde9e67b5ee92725ae7e6bc17eaece6a9b7930421
0,505027,469,500,2586,P4_S2_R0486,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,36,4eb234ded07530a969582bd800d4326a0ec1d0b12da43261adb9de136ad1a022
0,505027,470,500,1751,P4_S1_R0701,4,5,2,1,E2xS1,block_0c3084788dc02011c9d7,1,47aafae0ae0c7f46a6ff8772e98b7c92c7e5c337d1fb9ed58f9fc2b3f23d1dd3
0,505027,471,500,1919,P4_S1_R0869,5,6,2,1,E2xS1,block_ee5a03f67d713e5a16d1,19,8962a429a6a01dbd94831fde0a372a82d6286e7cd52cfd10a6709134392e38c5
0,505027,472,500,2070,P4_S1_R1020,6,7,2,1,E2xS1,block_341a112d441641aadab6,20,5ce3c2686440f5f8ecb5d32d61b4cc83a02759c9e07d745df9bc994568a5e24a
0,505027,473,500,1150,P4_S1_R0100,0,1,2,1,E2xS1,block_3fd830e3c85599e9b165,0,f8fe930c2ec2defb5bab9d9be9d2cca1ed547c7bb1ffc863f7834a07f662534b
0,505027,474,500,1318,P4_S1_R0268,1,2,2,1,E2xS1,block_bc3f8e677b092fd01efe,18,56cb7beaeac0e02a4d3ea7b742b29b629f6e993351f3bc159676d2df2010a96d
0,505027,475,500,1454,P4_S1_R0404,2,3,2,1,E2xS1,block_43a8de3c5649853c978d,4,80e0803a9f3415dede488becf1b630e9c107556514df472d90da7a78a0937813
0,505027,476,500,1635,P4_S1_R0585,3,4,2,1,E2xS1,block_f9e261f86eb69990627a,35,e95020f3150df8f30e3a1e7bac9639450267655f4c06a7241f630b4f401e5777
0,505027,477,500,742,P4_S0_R0742,4,5,2,0,E2xS0,block_fc4af4c92525fc000f31,42,2b2ee6a7e0d58b8814f3ee745996c166435898c1a0df1c924c3dc49bfe545ad7
0,505027,478,500,881,P4_S0_R0881,5,6,2,0,E2xS0,block_dd0ea449f458e46f0ca5,31,f86bc51abd976b648c09b338e103b41c8f9815a4792f96d26150fbbaba25bf0f
0,505027,479,500,1007,P4_S0_R1007,6,7,2,0,E2xS0,block_8dfa1f4b216948ad599a,7,6674dbe8c0a50aaf27baf40617744ee7971938fba4431215014ac40a83b7a20d
0,505027,480,500,119,P4_S0_R0119,0,1,2,0,E2xS0,block_ca31f3a2de70f6f36fe7,19,5a1fe6e5356da39ab52b89590b78ecc5badeaf5c508592395ec3697a893ce720
0,505027,481,500,264,P4_S0_R0264,1,2,2,0,E2xS0,block_514d45a2b30c2c844b4a,14,4bd0c98381c9ee383cef88e1c1c97721b273f642a87bd02ad8bed77373c047d6
0,505027,482,500,423,P4_S0_R0423,2,3,2,0,E2xS0,block_a9ba10c5c71cce187f2d,23,f8ef94cf8cc33f39afa26d697aefb43b53fab03041a349d848f6a3cb3ac68cd3
0,505027,483,500,599,P4_S0_R0599,3,4,2,0,E2xS0,block_441a737804e3b88f75d1,49,1c06c5d9c19b18e417dcf9fb2e5b40769e4489ecc0ee805d5088b186ceeca7f0
0,505027,484,500,1698,P4_S1_R0648,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,48,e05076d8baa6fc8fba852eec34bb5e4164a96d03cd2de10ff2fccd480cd722cd
0,505027,485,500,1829,P4_S1_R0779,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,29,041943b4074d80bda7b571f8fff1b1e41847bdebb9167b9e17f8f8e83794a4bd
0,505027,486,500,1979,P4_S1_R0929,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,29,d446af96e8ed3a2d4410561a8d09b1e17f508549b7346161791c02ad93a03f4d
0,505027,487,500,1081,P4_S1_R0031,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,31,dd079b3133276c8ec6e263e819808076697696f197a8e0844b7b0e4ac66137b4
0,505027,488,500,1226,P4_S1_R0176,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,26,22dcd52f7b8f4b80200b8dac57d8bb2da37498ebab5a6abd7480329c189a4ae2
0,505027,489,500,1371,P4_S1_R0321,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,21,79488337f8301774add8ee854ba2f71bc2dc7067882de535eb2eb1658f5544ee
0,505027,490,500,1530,P4_S1_R0480,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,30,a002ca29e9d4f5c7e86324e1ca83548dd4a9deb5a2ef7c35ac89949963d06f92
0,505027,491,500,697,P4_S0_R0697,4,5,1,0,E1xS0,block_3ce4205902299104d952,47,3ad3acd012d6ed5eb8192f7cff8d80806bed5778221c32fa7f4e13fd3a945024
0,505027,492,500,809,P4_S0_R0809,5,6,1,0,E1xS0,block_8644f7eeb57e2b0834d8,9,5fc947b513b38dce78578834f67d414b2797638d3f9584668182bda43ba9917f
0,505027,493,500,979,P4_S0_R0979,6,7,1,0,E1xS0,block_eaeecdee1eb22a8038cd,29,89e32d0ff22ff27b2dc6b9c876b22625b140d34a802efe6f5b292148ce42b216
0,505027,494,500,68,P4_S0_R0068,0,1,1,0,E1xS0,block_a7144b7d0b683272e22f,18,5fe97b39daa6549eee52267cc63903a88f0b09c22af5bb068facb103188bbe23
0,505027,495,500,246,P4_S0_R0246,1,2,1,0,E1xS0,block_9792098cb7d53418e0fa,46,8b8ad9285d9414fcb959690a0cec30de442d9f61909c6b33d128bd97c423d09c
0,505027,496,500,355,P4_S0_R0355,2,3,1,0,E1xS0,block_b10eb3fae829467bb456,5,9926b5283202521771e838a19837889913aa7768dc0e69c29c7939e9e0901d8c
0,505027,497,500,507,P4_S0_R0507,3,4,1,0,E1xS0,block_b1cdea3c34a961f9bef1,7,303c80cbb6154a768dd0669ae8e243a75833392545b5fdbd203305771cac429e
0,505027,498,500,2791,P4_S2_R0691,4,5,1,2,E1xS2,block_087e19ccbd73a9532e0d,41,7d06c0bdd7f1939d0f236c68a712b50006df184bf154a7515f1f273634632ea8
0,505027,499,500,2916,P4_S2_R0816,5,6,1,2,E1xS2,block_aa7b8dd31ee67cd57169,16,6334cf5af81cb207739e852f7c8582d777fdc1885805381b372768afa6c461ab
0,505027,500,500,3065,P4_S2_R0965,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,15,135010550c5c87b42269ebdf8c64d0015e2688c486b1f63a2cf326555d4827f0
0,530017,1,7,1960,P4_S1_R0910,6,7,0,1,E0xS1,block_fd0c2bf0a66580786ae9,10,415d92f250c193cb4433758173980decefea4fbedd6fced1a3f541b7321e634c
0,530017,2,7,1059,P4_S1_R0009,0,1,0,1,E0xS1,block_7d26e6e0273fcd9680fd,9,9b75d1f372ed9e53f14ce6c4641ac4517dd865e2b363f1a81b2afc10ce0e736a
0,530017,3,7,1220,P4_S1_R0170,1,2,0,1,E0xS1,block_47daa4c11e848e54e086,20,ba9280d37d26692abfc011982e15ac1d80ef63e9b477299b40b445774fd05937
0,530017,4,7,1376,P4_S1_R0326,2,3,0,1,E0xS1,block_784868aa8e666849cf0e,26,ab5bb313f205516e462e8d471f8e7bf4ba09cfc1955006b719b0f269e6213722
0,530017,5,7,1537,P4_S1_R0487,3,4,0,1,E0xS1,block_ced46cc6b0f2f44089b9,37,27fa49134aedbebc5ac8669357851d33ce86cee936d728c3ff661821d9fe0902
0,530017,6,7,1685,P4_S1_R0635,4,5,0,1,E0xS1,block_ac5f59ca3a86eb3571dd,35,186b89ca1cdab4872642dde5fd380d1758e5a69482609ec32b2072e503ca10ee
0,530017,7,7,1840,P4_S1_R0790,5,6,0,1,E0xS1,block_7edb50f252b2978616d9,40,b01cf519332f52fc8758ff9a76c425ba712e1bf3af1416b19ba2f02a24e00a75
0,530017,8,10,3040,P4_S2_R0940,6,7,0,2,E0xS2,block_9c41b8b37cd02b562989,40,a29cc872ddbed605096bf6e93decf6cd1efe2fb15e930d8e04d43578c81a14b5
0,530017,9,10,2128,P4_S2_R0028,0,1,0,2,E0xS2,block_dcd65b6733239f039f78,28,ca1011f1e1a51815b4d158c10ccd403e6b60cb41ab18344161bce86f43f8979d
0,530017,10,10,2250,P4_S2_R0150,1,2,0,2,E0xS2,block_f9220b318055328fc70b,0,9288b14f10ff0e7db203036bd5fcf890e45d180ed9072687f35e6e4d28b71719
0,530017,11,20,2421,P4_S2_R0321,2,3,0,2,E0xS2,block_a1f01518e8af3b26a76b,21,3b623beb21305b28d9654e7ac229541e073a79b0c46c8e15b4777b23a6cbb1be
0,530017,12,20,2573,P4_S2_R0473,3,4,0,2,E0xS2,block_cd83c9ffbceb34f2a036,23,b8e1012710da39035c0d421e9f90c427bdbf51f9a78c428deb947e51ae30f3fc
0,530017,13,20,2733,P4_S2_R0633,4,5,0,2,E0xS2,block_b5566805f96ca56a8df8,33,514b2eace2c983f1b1fd07084b31bea41258e4c02430af0c9efea44d04f247c6
0,530017,14,20,2860,P4_S2_R0760,5,6,0,2,E0xS2,block_a6ed69b04e5479ad4efe,10,749e16d7ca8d9f47628401caf30c09f8c269ac83b01619a78bbb0f391f450f12
0,530017,15,20,3060,P4_S2_R0960,6,7,1,2,E1xS2,block_0c0d962bec0b68bfa844,10,135010550c5c87b42269ebdf8c64d0015e2688c486b1f63a2cf326555d4827f0
0,530017,16,20,2167,P4_S2_R0067,0,1,1,2,E1xS2,block_a11603a4e978f0aa6ae7,17,89b7b9bed51fe3a8edd1fcd242b6fbf07726bfdc71ff2e73a2820b0231e940d4
