pair_id,level_a,level_b,signal_position,conditional_frequency_ghz,cell_mean_db,additive_prediction_db,interaction_db
surface_x_position,A2,P2,280,8.0000000000,-48.5686850238,-47.3497794601,-1.21890556374
surface_x_position,A2,P3,0,5.0000000000,-56.6216187359,-56.8520979028,0.230479166911
surface_x_position,A2,P3,1,5.0107142857,-56.4506800564,-56.6124933485,0.161813292115
surface_x_position,A2,P3,2,5.0214285714,-56.0667903968,-56.341539622,0.274749225273
surface_x_position,A2,P3,3,5.0321428571,-55.7666872422,-56.1467284801,0.380041237967
surface_x_position,A2,P3,4,5.0428571429,-56.0988504974,-56.5690496328,0.470199135442
surface_x_position,A2,P3,5,5.0535714286,-56.8907547391,-57.1926665449,0.30191180584
surface_x_position,A2,P3,6,5.0642857143,-57.6202833613,-57.7456971627,0.125413801397
surface_x_position,A2,P3,7,5.0750000000,-57.7755800467,-58.1961858017,0.420605754993
surface_x_position,A2,P3,8,5.0857142857,-57.7459539248,-58.504474798,0.75852087323
surface_x_position,A2,P3,9,5.0964285714,-58.2024109582,-59.0126424614,0.810231503135
surface_x_position,A2,P3,10,5.1071428571,-58.8148137376,-59.615771948,0.800958210437
surface_x_position,A2,P3,11,5.1178571429,-59.241962622,-60.1841568746,0.942194252541
surface_x_position,A2,P3,12,5.1285714286,-59.4246719167,-60.5720477769,1.14737586016
surface_x_position,A2,P3,13,5.1392857143,-59.4324059895,-60.794200373,1.36179438355
surface_x_position,A2,P3,14,5.1500000000,-59.0324434559,-60.734254021,1.70181056504
surface_x_position,A2,P3,15,5.1607142857,-58.3935230085,-60.5035977216,2.11007471312
surface_x_position,A2,P3,16,5.1714285714,-57.5017097149,-60.0632925861,2.56158287127
surface_x_position,A2,P3,17,5.1821428571,-56.9080376105,-59.7542916608,2.8462540503
surface_x_position,A2,P3,18,5.1928571429,-56.691219634,-59.781967188,3.09074755407
surface_x_position,A2,P3,19,5.2035714286,-56.7976977653,-59.8400089365,3.04231117116
surface_x_position,A2,P3,20,5.2142857143,-56.6458378274,-59.689905006,3.04406717855
surface_x_position,A2,P3,21,5.2250000000,-56.1655288921,-59.2752201105,3.10969121843
surface_x_position,A2,P3,22,5.2357142857,-55.784054272,-58.7159902627,2.93193599066
surface_x_position,A2,P3,23,5.2464285714,-55.6762363769,-58.1562632631,2.48002688624
surface_x_position,A2,P3,24,5.2571428571,-54.897128858,-57.1007377337,2.20360887579
surface_x_position,A2,P3,25,5.2678571429,-53.9493672405,-55.9288943065,1.97952706599
surface_x_position,A2,P3,26,5.2785714286,-52.6921720816,-54.4870094213,1.79483733979
surface_x_position,A2,P3,27,5.2892857143,-51.3240466428,-52.78202074,1.45797409714
surface_x_position,A2,P3,28,5.3000000000,-49.7943735248,-50.9401398203,1.14576629557
surface_x_position,A2,P3,29,5.3107142857,-48.2432450689,-49.0298441003,0.786599031498
surface_x_position,A2,P3,30,5.3214285714,-46.8518843289,-47.4275211202,0.57563679126
surface_x_position,A2,P3,31,5.3321428571,-45.9539995726,-46.3251400713,0.371140498668
surface_x_position,A2,P3,32,5.3428571429,-45.6491954177,-45.7897860959,0.140590678214
surface_x_position,A2,P3,33,5.3535714286,-45.9148570701,-45.8369327437,-0.0779243263274
surface_x_position,A2,P3,34,5.3642857143,-46.6483468504,-46.3740472215,-0.274299628824
surface_x_position,A2,P3,35,5.3750000000,-47.5734528137,-47.4222574467,-0.151195367051
surface_x_position,A2,P3,36,5.3857142857,-48.5275249081,-48.6880805882,0.160555680172
surface_x_position,A2,P3,37,5.3964285714,-49.6983722692,-50.2039582288,0.505585959579
surface_x_position,A2,P3,38,5.4071428571,-50.7077816207,-51.6040106679,0.896229047285
surface_x_position,A2,P3,39,5.4178571429,-51.7994481505,-53.0377009948,1.23825284429
surface_x_position,A2,P3,40,5.4285714286,-52.6711867689,-54.1324958629,1.46130909409
surface_x_position,A2,P3,41,5.4392857143,-53.1213948913,-54.8215778695,1.70018297824
surface_x_position,A2,P3,42,5.4500000000,-53.5043871828,-55.4288312124,1.92444402959
surface_x_position,A2,P3,43,5.4607142857,-53.4710620001,-55.7311566001,2.26009459998
surface_x_position,A2,P3,44,5.4714285714,-53.0495865296,-55.6571780972,2.60759156755
surface_x_position,A2,P3,45,5.4821428571,-53.0496035969,-55.7383078205,2.68870422364
surface_x_position,A2,P3,46,5.4928571429,-53.3424178447,-55.9082217822,2.56580393743
surface_x_position,A2,P3,47,5.5035714286,-53.9278391115,-56.1462402425,2.21840113102
surface_x_position,A2,P3,48,5.5142857143,-54.2432676318,-56.3100657007,2.06679806889
surface_x_position,A2,P3,49,5.5250000000,-54.9144647432,-56.6080766436,1.69361190035
surface_x_position,A2,P3,50,5.5357142857,-55.8654302873,-56.925969532,1.06053924467
surface_x_position,A2,P3,51,5.5464285714,-57.1020754556,-57.4242480616,0.322172606031
surface_x_position,A2,P3,52,5.5571428571,-58.4185592185,-58.0852045837,-0.333354634872
surface_x_position,A2,P3,53,5.5678571429,-59.6988899982,-58.9659045482,-0.732985449976
surface_x_position,A2,P3,54,5.5785714286,-60.6750393782,-59.6066426351,-1.06839674313
surface_x_position,A2,P3,55,5.5892857143,-61.1244554677,-60.1032612369,-1.02119423073
surface_x_position,A2,P3,56,5.6000000000,-61.2131102532,-60.5133990476,-0.699711205581
surface_x_position,A2,P3,57,5.6107142857,-60.6733116786,-60.4033067229,-0.270004955756
surface_x_position,A2,P3,58,5.6214285714,-59.8113553238,-59.9763185457,0.164963221889
surface_x_position,A2,P3,59,5.6321428571,-59.1137982522,-59.6661026664,0.552304414288
surface_x_position,A2,P3,60,5.6428571429,-58.5830612004,-59.3157064858,0.732645285445
surface_x_position,A2,P3,61,5.6535714286,-58.1471928294,-58.9134102965,0.766217467061
surface_x_position,A2,P3,62,5.6642857143,-57.3145956242,-58.1773781867,0.862782562498
surface_x_position,A2,P3,63,5.6750000000,-57.4490506791,-57.8429789501,0.39392827098
surface_x_position,A2,P3,64,5.6857142857,-57.5319947638,-57.3855342723,-0.146460491522
surface_x_position,A2,P3,65,5.6964285714,-57.5472811202,-56.997779126,-0.549501994123
surface_x_position,A2,P3,66,5.7071428571,-57.7354788529,-57.1176543493,-0.617824503581
surface_x_position,A2,P3,67,5.7178571429,-57.6658291621,-57.2891940581,-0.37663510402
surface_x_position,A2,P3,68,5.7285714286,-57.4571310137,-57.3861522789,-0.0709787347939
surface_x_position,A2,P3,69,5.7392857143,-57.5156100562,-57.8320691319,0.316459075633
surface_x_position,A2,P3,70,5.7500000000,-57.7480708336,-58.3952483186,0.647177485064
surface_x_position,A2,P3,71,5.7607142857,-58.2940726801,-59.1282066533,0.834133973234
surface_x_position,A2,P3,72,5.7714285714,-58.6295499261,-59.8565111547,1.22696122862
surface_x_position,A2,P3,73,5.7821428571,-58.6784271908,-60.28912725,1.61070005921
surface_x_position,A2,P3,74,5.7928571429,-59.0865285505,-60.7886179856,1.70208943506
surface_x_position,A2,P3,75,5.8035714286,-59.3733423332,-61.0503169353,1.67697460217
surface_x_position,A2,P3,76,5.8142857143,-60.0663397567,-61.4911794189,1.42483966227
surface_x_position,A2,P3,77,5.8250000000,-61.0579720268,-62.1067844266,1.04881239974
surface_x_position,A2,P3,78,5.8357142857,-61.5944481465,-62.2208403362,0.626392189711
surface_x_position,A2,P3,79,5.8464285714,-62.2176270218,-62.4092721097,0.191645087929
surface_x_position,A2,P3,80,5.8571428571,-62.6843359345,-62.6404038524,-0.0439320821275
surface_x_position,A2,P3,81,5.8678571429,-63.0726754061,-62.6996068452,-0.373068560911
surface_x_position,A2,P3,82,5.8785714286,-63.3317099225,-62.521173766,-0.810536156455
surface_x_position,A2,P3,83,5.8892857143,-63.9912397958,-62.4730377639,-1.5182020319
surface_x_position,A2,P3,84,5.9000000000,-64.4606807097,-62.2690424315,-2.19163827825
surface_x_position,A2,P3,85,5.9107142857,-64.867994416,-62.1650305761,-2.70296383987
surface_x_position,A2,P3,86,5.9214285714,-64.5202235684,-61.6159550745,-2.90426849393
surface_x_position,A2,P3,87,5.9321428571,-63.7611040368,-60.7826309216,-2.97847311524
surface_x_position,A2,P3,88,5.9428571429,-62.8175421458,-59.762902327,-3.05463981879
surface_x_position,A2,P3,89,5.9535714286,-61.7454964483,-58.8323500923,-2.91314635605
surface_x_position,A2,P3,90,5.9642857143,-60.7667410684,-58.1863508433,-2.5803902251
surface_x_position,A2,P3,91,5.9750000000,-59.5645129881,-57.4235432879,-2.14096970022
surface_x_position,A2,P3,92,5.9857142857,-58.2430051101,-56.6166829363,-1.62632217384
surface_x_position,A2,P3,93,5.9964285714,-57.18160053,-56.0749760754,-1.10662445456
surface_x_position,A2,P3,94,6.0071428571,-56.2440181518,-55.6117932728,-0.632224878955
surface_x_position,A2,P3,95,6.0178571429,-55.6352783438,-55.362335148,-0.272943195802
surface_x_position,A2,P3,96,6.0285714286,-55.0535969818,-55.1734795218,0.119882539985
surface_x_position,A2,P3,97,6.0392857143,-55.0924300677,-55.4326103589,0.340180291126
surface_x_position,A2,P3,98,6.0500000000,-55.0404892189,-55.7310149148,0.690525695832
surface_x_position,A2,P3,99,6.0607142857,-55.6004720606,-56.467051333,0.866579272343
surface_x_position,A2,P3,100,6.0714285714,-56.2982825882,-57.3075721829,1.00928959467
surface_x_position,A2,P3,101,6.0821428571,-56.9533323754,-57.8742920282,0.920959652796
surface_x_position,A2,P3,102,6.0928571429,-57.4643803049,-58.2297052248,0.765324919862
surface_x_position,A2,P3,103,6.1035714286,-58.126475865,-58.5847064442,0.458230579102
surface_x_position,A2,P3,104,6.1142857143,-58.754594976,-58.8549765175,0.100381541439
surface_x_position,A2,P3,105,6.1250000000,-59.3942921158,-59.1734786971,-0.220813418726
surface_x_position,A2,P3,106,6.1357142857,-59.8040689047,-59.7316312927,-0.0724376119885
surface_x_position,A2,P3,107,6.1464285714,-60.7584845401,-60.4935808438,-0.26490369627
surface_x_position,A2,P3,108,6.1571428571,-61.4579031035,-61.0466800352,-0.411223068348
surface_x_position,A2,P3,109,6.1678571429,-62.3082177367,-61.7073190103,-0.600898726414
surface_x_position,A2,P3,110,6.1785714286,-62.7964798995,-62.1517621053,-0.644717794213
surface_x_position,A2,P3,111,6.1892857143,-62.9766680038,-62.3003274258,-0.676340577978
surface_x_position,A2,P3,112,6.2000000000,-62.7252102362,-62.0503617967,-0.674848439506
surface_x_position,A2,P3,113,6.2107142857,-62.4834709847,-61.8698802208,-0.61359076395
surface_x_position,A2,P3,114,6.2214285714,-61.7450497197,-61.4109902107,-0.334059508944
surface_x_position,A2,P3,115,6.2321428571,-60.8064270768,-60.5426027432,-0.26382433369
surface_x_position,A2,P3,116,6.2428571429,-59.5802880943,-59.7386444115,0.158356317214
surface_x_position,A2,P3,117,6.2535714286,-58.2899318799,-58.8428244861,0.552892606153
surface_x_position,A2,P3,118,6.2642857143,-57.0196863963,-58.0906484552,1.0709620589
surface_x_position,A2,P3,119,6.2750000000,-56.174649981,-57.7212999185,1.54664993752
surface_x_position,A2,P3,120,6.2857142857,-55.6226090939,-57.7436691124,2.1210600185
surface_x_position,A2,P3,121,6.2964285714,-55.7702436558,-57.8542473677,2.08400371186
surface_x_position,A2,P3,122,6.3071428571,-55.8241803996,-57.7789955405,1.95481514087
surface_x_position,A2,P3,123,6.3178571429,-56.3488805016,-57.6877591195,1.33887861793
surface_x_position,A2,P3,124,6.3285714286,-56.7530922619,-57.4108663563,0.657774094372
surface_x_position,A2,P3,125,6.3392857143,-57.62306183,-57.3610782802,-0.261983549809
surface_x_position,A2,P3,126,6.3500000000,-58.7584443431,-57.5530045258,-1.20543981739
surface_x_position,A2,P3,127,6.3607142857,-59.8558588743,-58.0315336554,-1.8243252189
surface_x_position,A2,P3,128,6.3714285714,-60.9123020135,-58.6874218687,-2.2248801448
surface_x_position,A2,P3,129,6.3821428571,-61.9306181381,-59.3803456496,-2.55027248859
surface_x_position,A2,P3,130,6.3928571429,-62.262309695,-60.0313056765,-2.23100401844
surface_x_position,A2,P3,131,6.4035714286,-62.6664299513,-60.5429095757,-2.12352037565
surface_x_position,A2,P3,132,6.4142857143,-62.7448236094,-60.862578546,-1.88224506342
surface_x_position,A2,P3,133,6.4250000000,-62.962269026,-61.2287473381,-1.73352168788
surface_x_position,A2,P3,134,6.4357142857,-62.7561193508,-61.3922364402,-1.36388291053
surface_x_position,A2,P3,135,6.4464285714,-62.4257873484,-61.2958459651,-1.12994138328
surface_x_position,A2,P3,136,6.4571428571,-61.6863596099,-60.7799908994,-0.906368710452
surface_x_position,A2,P3,137,6.4678571429,-61.0279147924,-60.2308704996,-0.797044292858
surface_x_position,A2,P3,138,6.4785714286,-60.3606794451,-59.7251971677,-0.635482277381
surface_x_position,A2,P3,139,6.4892857143,-60.0833720542,-59.341581611,-0.741790443183
surface_x_position,A2,P3,140,6.5000000000,-59.5320584188,-58.8240117324,-0.708046686395
surface_x_position,A2,P3,141,6.5107142857,-59.288326403,-58.5626256268,-0.725700776217
surface_x_position,A2,P3,142,6.5214285714,-59.0624748716,-58.3880596003,-0.674415271278
surface_x_position,A2,P3,143,6.5321428571,-58.9015107834,-58.1800831754,-0.72142760801
surface_x_position,A2,P3,144,6.5428571429,-58.4655158072,-57.9061466285,-0.559369178689
surface_x_position,A2,P3,145,6.5535714286,-58.6656177903,-57.9008065941,-0.764811196246
surface_x_position,A2,P3,146,6.5642857143,-58.5176222599,-57.7872313445,-0.730390915405
surface_x_position,A2,P3,147,6.5750000000,-58.465782117,-57.7245888592,-0.741193257812
surface_x_position,A2,P3,148,6.5857142857,-58.4078719224,-57.6865162518,-0.721355670571
surface_x_position,A2,P3,149,6.5964285714,-58.3736043854,-57.6053845529,-0.768219832461
surface_x_position,A2,P3,150,6.6071428571,-58.1750278717,-57.4681688565,-0.706859015144
surface_x_position,A2,P3,151,6.6178571429,-58.100452167,-57.4793076931,-0.6211444739
surface_x_position,A2,P3,152,6.6285714286,-57.8715716588,-57.4583509803,-0.41322067853
surface_x_position,A2,P3,153,6.6392857143,-57.6803976553,-57.3438130478,-0.33658460751
surface_x_position,A2,P3,154,6.6500000000,-57.0924756784,-57.0181512105,-0.0743244679215
surface_x_position,A2,P3,155,6.6607142857,-57.0125580228,-56.9548768335,-0.0576811892989
surface_x_position,A2,P3,156,6.6714285714,-56.8530564901,-56.7314764171,-0.121580072983
surface_x_position,A2,P3,157,6.6821428571,-56.6201375224,-56.3888453794,-0.231292142936
surface_x_position,A2,P3,158,6.6928571429,-56.2120890005,-56.057110243,-0.154978757512
surface_x_position,A2,P3,159,6.7035714286,-56.1617546932,-56.0138047788,-0.14794991438
surface_x_position,A2,P3,160,6.7142857143,-55.8893621133,-55.7120335583,-0.17732855502
surface_x_position,A2,P3,161,6.7250000000,-55.7923784129,-55.5194050296,-0.272973383258
surface_x_position,A2,P3,162,6.7357142857,-55.7004605668,-55.2430267126,-0.45743385417
surface_x_position,A2,P3,163,6.7464285714,-55.7444862722,-54.9239997567,-0.820486515521
surface_x_position,A2,P3,164,6.7571428571,-55.7321090229,-54.6925037166,-1.03960530623
surface_x_position,A2,P3,165,6.7678571429,-55.942858603,-54.7113024184,-1.2315561846
surface_x_position,A2,P3,166,6.7785714286,-56.0273220076,-54.7894213743,-1.23790063329
surface_x_position,A2,P3,167,6.7892857143,-56.3079632878,-55.0165754697,-1.29138781815
surface_x_position,A2,P3,168,6.8000000000,-56.5222125817,-55.3848111654,-1.13740141634
surface_x_position,A2,P3,169,6.8107142857,-56.8679533303,-56.0263066034,-0.841646726933
surface_x_position,A2,P3,170,6.8214285714,-56.8707807173,-56.5007048191,-0.370075898211
surface_x_position,A2,P3,171,6.8321428571,-56.8163523153,-56.8793279888,0.0629756734545
surface_x_position,A2,P3,172,6.8428571429,-57.0161400896,-57.413414887,0.397274797427
surface_x_position,A2,P3,173,6.8535714286,-57.3953481048,-57.9652354622,0.569887357375
surface_x_position,A2,P3,174,6.8642857143,-57.8170836847,-58.3866030959,0.569519411163
surface_x_position,A2,P3,175,6.8750000000,-58.2085761172,-58.6542582191,0.445682101888
surface_x_position,A2,P3,176,6.8857142857,-58.5356583906,-58.7790328,0.243374409417
surface_x_position,A2,P3,177,6.8964285714,-58.825510628,-58.8054068548,-0.0201037732462
surface_x_position,A2,P3,178,6.9071428571,-58.9416162964,-58.6657064681,-0.275909828284
surface_x_position,A2,P3,179,6.9178571429,-59.1589903923,-58.5827337915,-0.576256600868
surface_x_position,A2,P3,180,6.9285714286,-59.0322933677,-58.263019953,-0.769273414784
surface_x_position,A2,P3,181,6.9392857143,-59.0541672294,-58.0995820693,-0.954585160178
surface_x_position,A2,P3,182,6.9500000000,-58.8341540636,-57.9965920919,-0.837561971668
surface_x_position,A2,P3,183,6.9607142857,-58.345868474,-57.9876913559,-0.358177118132
surface_x_position,A2,P3,184,6.9714285714,-57.8540109326,-57.9566384688,0.102627536135
surface_x_position,A2,P3,185,6.9821428571,-57.5720087365,-57.9798665704,0.407857833822
surface_x_position,A2,P3,186,6.9928571429,-57.4349271086,-58.0441639436,0.60923683496
surface_x_position,A2,P3,187,7.0035714286,-57.4451124376,-58.1709639234,0.725851485804
surface_x_position,A2,P3,188,7.0142857143,-57.6461013282,-58.3175836955,0.671482367315
surface_x_position,A2,P3,189,7.0250000000,-58.1856702364,-58.6798537065,0.494183470107
surface_x_position,A2,P3,190,7.0357142857,-58.7052899614,-59.1358509849,0.430561023526
surface_x_position,A2,P3,191,7.0464285714,-59.2476465209,-59.4963888451,0.248742324182
surface_x_position,A2,P3,192,7.0571428571,-59.8410898441,-59.5748959798,-0.266193864255
surface_x_position,A2,P3,193,7.0678571429,-60.1086156798,-59.4858741455,-0.622741534319
surface_x_position,A2,P3,194,7.0785714286,-59.8613716198,-59.2420374485,-0.619334171351
surface_x_position,A2,P3,195,7.0892857143,-59.7869209871,-59.1148447452,-0.672076241976
surface_x_position,A2,P3,196,7.1000000000,-59.7457984661,-59.0825211245,-0.663277341598
surface_x_position,A2,P3,197,7.1107142857,-59.7637166327,-59.11248221,-0.65123442269
surface_x_position,A2,P3,198,7.1214285714,-60.1292663404,-59.331705239,-0.79756110148
surface_x_position,A2,P3,199,7.1321428571,-60.2536385097,-59.4361393995,-0.8174991102
surface_x_position,A2,P3,200,7.1428571429,-59.9516610993,-59.0876766929,-0.863984406448
surface_x_position,A2,P3,201,7.1535714286,-59.273672748,-58.4168130668,-0.856859681182
surface_x_position,A2,P3,202,7.1642857143,-58.6330212729,-57.8001955135,-0.832825759392
surface_x_position,A2,P3,203,7.1750000000,-57.9908494321,-57.3188006548,-0.672048777263
surface_x_position,A2,P3,204,7.1857142857,-57.254423487,-56.862243289,-0.392180197951
surface_x_position,A2,P3,205,7.1964285714,-57.0349854901,-56.7484401508,-0.286545339322
surface_x_position,A2,P3,206,7.2071428571,-56.7705682944,-56.6452936574,-0.125274637033
surface_x_position,A2,P3,207,7.2178571429,-56.4623622863,-56.7421334851,0.279771198745
surface_x_position,A2,P3,208,7.2285714286,-56.5319038561,-57.2194383081,0.687534452033
surface_x_position,A2,P3,209,7.2392857143,-56.9800262045,-57.9171598272,0.937133622788
surface_x_position,A2,P3,210,7.2500000000,-57.4337334288,-58.4758640288,1.0421306
surface_x_position,A2,P3,211,7.2607142857,-58.1650159708,-58.9977729032,0.832756932339
surface_x_position,A2,P3,212,7.2714285714,-59.4364356047,-59.8324463766,0.396010771846
surface_x_position,A2,P3,213,7.2821428571,-60.2231596736,-60.266888044,0.0437283703089
